일자,전체,SK에너지,GS칼텍스,현대오일뱅크,S-OIL,알뜰주유소,자가상표
"2021/11/12","1575.03","1590.24","1585.73","1576.60","1587.60","1496.47","1565.60"
"2021/11/11","1605.64","1612.44","1613.93","1605.96","1603.44","1580.08","1582.60"
"2021/11/10","1604.52","1610.77","1613.36","1605.21","1602.52","1578.30","1580.74"
"2021/11/09","1602.98","1609.39","1611.79","1603.98","1600.83","1576.01","1579.73"
"2021/11/08","1600.87","1607.46","1609.92","1602.08","1598.72","1572.67","1577.86"
"2021/11/07","1598.84","1605.74","1607.89","1599.48","1597.04","1570.43","1575.33"
"2021/11/06","1597.58","1604.54","1606.49","1598.39","1595.43","1569.58","1573.17"
"2021/11/05","1594.42","1601.05","1603.38","1596.28","1592.13","1565.22","1570.99"
"2021/11/04","1591.63","1598.12","1600.96","1593.35","1589.65","1561.99","1566.90"
"2021/11/03","1588.34","1595.29","1597.61","1589.25","1586.45","1558.99","1563.94"
"2021/11/02","1585.36","1592.01","1595.01","1586.44","1583.64","1555.48","1560.57"
"2021/11/01","1582.01","1588.66","1592.05","1583.58","1580.13","1550.81","1557.44"
"2021/10/31","1578.31","1585.10","1588.41","1579.44","1576.08","1548.05","1553.44"
"2021/10/30","1576.42","1583.57","1585.85","1577.70","1573.89","1546.73","1552.29"
"2021/10/29","1572.22","1579.94","1580.86","1573.58","1570.01","1541.92","1548.76"
"2021/10/28","1568.88","1576.51","1577.14","1570.35","1566.93","1538.73","1545.92"
"2021/10/27","1564.79","1572.65","1573.77","1564.84","1563.27","1534.77","1542.31"
"2021/10/26","1560.93","1568.82","1568.96","1561.71","1559.47","1530.90","1540.48"
"2021/10/25","1556.69","1563.90","1564.95","1557.67","1556.00","1526.00","1537.43"
"2021/10/24","1553.43","1560.58","1561.96","1554.06","1552.69","1523.29","1532.88"
"2021/10/23","1551.40","1558.55","1559.94","1551.98","1550.42","1521.75","1530.74"
"2021/10/22","1547.04","1554.03","1555.32","1548.47","1546.07","1516.40","1527.73"
"2021/10/21","1542.25","1549.63","1550.67","1543.11","1541.74","1510.60","1524.03"
"2021/10/20","1537.28","1544.41","1546.13","1538.48","1536.16","1505.99","1517.96"
"2021/10/19","1530.43","1538.07","1538.59","1531.72","1528.86","1499.78","1510.93"
"2021/10/18","1523.77","1530.57","1532.33","1525.70","1522.75","1491.96","1506.55"
"2021/10/17","1518.34","1525.35","1526.70","1519.71","1517.13","1487.75","1501.42"
"2021/10/15","1506.65","1512.51","1514.93","1509.55","1504.54","1477.30","1491.34"
"2021/10/14","1498.15","1503.98","1507.54","1500.02","1496.59","1467.97","1482.74"
"2021/10/13","1490.26","1496.69","1499.02","1492.23","1488.27","1460.60","1472.61"
"2021/10/12","1481.20","1487.52","1488.79","1485.11","1479.09","1450.11","1466.33"
"2021/10/11","1476.01","1482.33","1483.40","1479.88","1473.82","1445.64","1459.75"
"2021/10/10","1472.26","1478.73","1479.42","1476.02","1469.85","1442.59","1455.30"
"2021/10/09","1468.94","1475.46","1476.22","1473.07","1465.72","1439.93","1448.55"
"2021/10/08","1462.87","1469.39","1469.94","1467.69","1459.28","1433.56","1442.71"
"2021/10/07","1456.80","1464.30","1464.77","1459.12","1453.43","1427.64","1439.57"
"2021/10/06","1452.28","1459.92","1459.47","1454.61","1448.76","1424.42","1434.89"
"2021/10/05","1448.18","1455.72","1455.39","1451.09","1444.04","1420.71","1428.94"
"2021/10/04","1446.28","1453.94","1453.36","1449.20","1441.96","1419.17","1426.41"
"2021/10/03","1445.08","1452.76","1452.31","1447.46","1440.80","1418.52","1424.90"
"2021/10/02","1444.57","1452.05","1452.06","1447.08","1440.25","1417.94","1423.85"
"2021/10/01","1443.14","1450.25","1450.81","1446.24","1438.50","1416.49","1422.61"
"2021/09/30","1440.85","1448.32","1449.10","1442.05","1436.70","1414.91","1422.11"
"2021/09/29","1439.76","1446.92","1447.96","1441.37","1435.68","1413.68","1421.42"
"2021/09/28","1439.03","1446.63","1446.93","1440.18","1435.03","1413.21","1420.56"
"2021/09/27","1438.49","1445.99","1446.49","1439.74","1434.47","1412.59","1420.40"
"2021/09/26","1437.88","1445.36","1445.95","1438.58","1434.19","1412.35","1419.77"
"2021/09/25","1437.83","1445.32","1446.04","1438.48","1434.06","1412.27","1419.88"
"2021/09/24","1437.73","1445.12","1446.06","1438.62","1433.84","1411.98","1419.55"
"2021/09/23","1437.21","1444.53","1445.73","1437.67","1433.68","1411.50","1419.11"
